1509974806.80828;  90.84433;   6.24510
1509974806.84164;  91.51920;   5.39542
1509974806.87499;  92.56899;   6.75490
1509974806.90834;  92.94391;   7.43464
1509974806.94169;  92.64397;   7.34967
1509974806.97504;  93.16887;   6.92484
1509974807.00840;  93.76875;   7.09477
1509974807.04175;  91.96911;   7.94444
1509974807.07510;  93.54379;   7.43464
1509974807.10845;  93.76875;   7.77451
1509974807.14180;  94.14367;   8.19935
1509974807.17516;  94.66857;   8.70915
1509974807.20851;  94.51860;   8.96405
1509974807.24186;  95.26845;   8.87908
1509974807.27521;  94.89352;   9.64379
1509974807.30856;  95.49340;   9.81373
1509974807.34192;  95.11848;  10.57843
1509974807.37527;  95.49340;  10.91830
1509974807.40862;  94.96851;  10.83333
1509974807.44197;  96.76815;  10.49346
1509974807.47532;  96.91812;  11.59804
1509974807.50868;  95.49340;  11.93791
1509974807.54203;  96.76815;  12.10784
1509974807.57538;  96.69316;  12.44771
1509974807.60873;  97.14307;  13.46732
1509974807.64208;  97.29304;  13.21242
1509974807.67544;  97.89292;  13.46732
1509974807.70879;  98.19286;  13.29739
1509974807.74214;  97.89292;  14.31699
1509974807.77549;  98.86773;  13.80719
1509974807.80884;  98.94271;  14.48693
1509974807.84220;  98.71776;  14.57190
1509974807.87555;  99.01770;  15.08170
1509974807.90890;  98.94271;  15.16667
1509974807.94225;  99.91752;  15.76144
1509974807.97560;  99.61758;  15.76144
1509974808.00896;  99.61758;  16.10131
1509974808.04231; 100.36743;  16.78105
1509974808.07566; 100.59238;  16.69608
1509974808.10901; 101.49220;  16.78105
1509974808.14236; 101.49220;  17.54575
1509974808.17572; 101.26725;  16.61111
1509974808.20907; 101.49220;  18.48039
1509974808.24242; 101.64217;  18.22549
1509974808.27577; 102.24205;  18.39542
1509974808.30912; 102.46701;  17.46078
1509974808.34248; 102.01710;  17.80065
1509974808.37583; 102.31704;  18.31046
1509974808.40918; 103.06689;  17.97059
1509974808.44253; 103.21686;  18.99020
1509974808.47588; 102.91692;  17.80065
1509974808.50924; 103.74175;  18.99020
1509974808.54259; 103.44181;  18.82026
1509974808.57594; 103.74175;  19.41503
1509974808.60929; 103.89172;  19.24510
1509974808.64264; 104.34163;  19.50000
1509974808.67600; 104.71656;  19.50000
1509974808.70935; 104.94151;  19.33007
1509974808.74270; 104.79154;  19.50000
1509974808.77605; 105.84133;  20.09477
1509974808.80940; 105.69136;  20.26471
